list,category,id,name,brand,price,dimension10,metric5,position
Bacanie & Lichide,Bacanie & Lichide,10004935,Bautura necarbogazoasa Santal Ace cu portocale&morcov 1.5L,Santal,9.75,available,0,5778
Bacanie & Lichide,Bacanie & Lichide,10004225,Bautura necarbonatata Queen Aloe Vera cu rodie 1.5L,Queen,11.5,available,0,5779
Bacanie & Lichide,Bacanie & Lichide,10004936,Bautura necarbogazoasa Santal Ace cu fructe rosii&morcovi 1.5L,Santal,9.75,available,0,5780
Bacanie & Lichide,Bacanie & Lichide,10003530,Bautura necarbonatata Real Aloe Vera zero zahar 1.5L,Real,10.5,available,0,5781
Bacanie & Lichide,Bacanie & Lichide,10003380,Bautura necarbonatata Real Aloe Vera 1.5L,Real,9.65,available,0,5782
Bacanie & Lichide,Bacanie & Lichide,10004539,Bautura racoritoare necarbonatata Cappy Lemonade lemon & strawberry zero zahar 0.4 l,Cappy,5.15,available,0,5783
Bacanie & Lichide,Bacanie & Lichide,10004111,Bautura racoritoare necarbonatata Granini mere verzi 1.5L,Granini,7.49,available,0,5784
Bacanie & Lichide,Bacanie & Lichide,10003402,Bautura racoritoare necarbonatata Fruttia Delicio cu aroma de piersici 1.5 l,Fruttia,5.25,available,0,5785
Bacanie & Lichide,Bacanie & Lichide,10004598,"Bautura necarbogazoasa Tymbark Fizzy cu mere, mango si portocale 0.33L",Tymbark,2.69,available,0,5786
Bacanie & Lichide,Bacanie & Lichide,10004597,Bautura necarbogazoasa Tymbark Fizzy cu mere si pepene rosu 0.33L,Tymbark,2.69,available,0,5787
Bacanie & Lichide,Bacanie & Lichide,14501935,Suc de rosii Drag de Romania 750ml,Drag de Romania,6.75,available,0,5788
Bacanie & Lichide,Bacanie & Lichide,14515395,Pasta de tomate Drag de Romania 720g,Drag de Romania,11.5,available,0,5789
Bacanie & Lichide,Bacanie & Lichide,14515086,Bulion din rosii Drag de Romania 300g,Drag de Romania,5.99,available,0,5790
Bacanie & Lichide,Bacanie & Lichide,14005021,Ciuperci de Paris intregi Carrefour 280g,Carrefour,7.69,available,0,5791
Bacanie & Lichide,Bacanie & Lichide,14521941,Rosii tocate Drag de Romania 690g,Drag de Romania,6.29,available,0,5792
Bacanie & Lichide,Bacanie & Lichide,14004349,Ciuperci taiate Carrefour Classic 280g,Carrefour Classic,5.59,available,0,5793
Bacanie & Lichide,Bacanie & Lichide,14514785,Magiun de prune Drag de Romania 350g,Drag de Romania,20.9,available,0,5794
Bacanie & Lichide,Bacanie & Lichide,14523740,Amestec de legume si orez Carrefour Classic 680g,Carrefour Classic,23.5,available,0,5795
Bacanie & Lichide,Bacanie & Lichide,14523741,Amestec de legume si orez Carrefour Classic 420g,Carrefour Classic,17.9,available,0,5796
Bacanie & Lichide,Bacanie & Lichide,14501726,Anghinare taiata Carrefour Classic 340g,Carrefour Classic,16.9,available,0,5797
Bacanie & Lichide,Bacanie & Lichide,14523732,Sos cu carne Carrefour 350g,Carrefour,8.69,available,0,5798
Bacanie & Lichide,Bacanie & Lichide,14517688,Castraveti in saramura 6-9Cm Drag De Romania 690g,Drag de Romania,9.59,available,0,5799
Bacanie & Lichide,Bacanie & Lichide,14511616,Masline Riviera Carrefour Extra 350g,Carrefour Extra,7.55,available,0,5800
Bacanie & Lichide,Bacanie & Lichide,14523742,Dressing pentru paste Carrefour 340g,Carrefour,11.9,available,0,5801
Bacanie & Lichide,Bacanie & Lichide,14511619,Capere in sare Carrefour 130g,Carrefour,3.79,available,0,5802
Bacanie & Lichide,Bacanie & Lichide,14513450,Mix de migdale cu ciocolata Carrefour Extra 80 g,Carrefour Extra,5.05,available,0,5803
Bacanie & Lichide,Bacanie & Lichide,14523736,Caju Carrefour 100g,Carrefour Extra,11.5,available,0,5804
Bacanie & Lichide,Bacanie & Lichide,14525253,Fursecuri cu nuca Drag de Romania 250g,Drag de Romania,21.9,available,0,5805
Bacanie & Lichide,Bacanie & Lichide,14523761,Napolitane Carrefour Classic cu alune de padure 225g,Carrefour Classic,9.79,available,0,5806
Bacanie & Lichide,Bacanie & Lichide,14004832,Biscuiti Petit Beurre Croco 500g,Croco,12.9,available,0,5807
Bacanie & Lichide,Bacanie & Lichide,14004836,Biscuiti cu crema de cacao Roco Croco 56 g,Croco,1.59,available,0,5808
Bacanie & Lichide,Bacanie & Lichide,10004633,Vin rosu Silk&Spice Red Blend 0.75L,Silk&Spice,59.5,available,0,5905
Bacanie & Lichide,Bacanie & Lichide,10004784,Bautura racoritoare carbogazoasa Frutti Fresh cu aroma de grapefruit 0.5 L,Frutti Fresh,2.75,available,0,5906
Bacanie & Lichide,Bacanie & Lichide,10004810,Bautura racoritoare carbogazoasa Frutti Fresh Tutti Frutti 0.5 L,Frutti Fresh,2.75,available,0,5907
Bacanie & Lichide,Bacanie & Lichide,10004318,Bautura carbogazoasa Pop Cola cu Classic Lemon-Lime 0.5L,Pop Cola,4.35,available,0,5908
Bacanie & Lichide,Bacanie & Lichide,10004317,"Bautura carbogazoasa Pop Cola Zero cu lamaie si lime, 0.5 l",Pop Cola,5.35,available,0,5909
Bacanie & Lichide,Bacanie & Lichide,10004188,Bautura Lemon Mama Brand Garage BIO 330ml,Brand Garage,7.75,available,0,5910
Bacanie & Lichide,Bacanie & Lichide,10004189,Bautura Orange Mama Brand Garage BIO 330ml,Brand Garage,7.69,available,0,5911
Bacanie & Lichide,Bacanie & Lichide,10004347,"Bautura carbogazoasa Schweppes Mojito, 0.33 l",Schweppes,4.45,available,0,5912
Bacanie & Lichide,Bacanie & Lichide,10003170,"Bautura Carbogazoasa Coca-Cola Gust Original, 1.25l",Coca-Cola,7.99,available,0,5913
Bacanie & Lichide,Bacanie & Lichide,10003171,"Bautura Carbogazoasa Fanta Portocale, 1.25l",Fanta,7.99,available,0,5914
Bacanie & Lichide,Bacanie & Lichide,10003172,"Bautura Carbogazoasa Coca-Cola Zero Zahar, 1.25l",Coca-Cola,7.15,available,0,5915
Bacanie & Lichide,Bacanie & Lichide,10003173,Bautura Carbogazoasa Fanta Madness 1.25l,Fanta,7.99,available,0,5916
Bacanie & Lichide,Bacanie & Lichide,10003357,"Bautura Carbogazoasa Coca-Cola Gust Original, 0.75L",Coca-Cola,6.55,available,0,5917
Bacanie & Lichide,Bacanie & Lichide,10004891,"Vin Rosu J.P. Chenet Cabernet Syrah, Sec, 0.75l",J.P. Chenet,25.5,available,0,5918
Bacanie & Lichide,Bacanie & Lichide,14525471,Biscuiti Ulker Petit Beurre Lapte 800g,Ulker,26.5,available,0,5920
Bacanie & Lichide,Bacanie & Lichide,14501208,Macrou file in sos tomat Home Garden 170g,Home Garden,7.75,available,0,5921
Bacanie & Lichide,Bacanie & Lichide,14519097,"Prune glazurate in ciocolata amaruie Heidi Plums, 8buc, 185g",Heidi,24.8,available,0,5922
Bacanie & Lichide,Bacanie & Lichide,14503699,Jeleuri gumate baby fruct Jelly Mania Sugus 37 g,Sugus,4.39,available,0,5923
Bacanie & Lichide,Bacanie & Lichide,14522564,Prajitura Eti Puf cu crema de cacao 45g,Eti Puf,1.89,available,0,5924
Bacanie & Lichide,Bacanie & Lichide,14521920,"Ciocolata cu lapte si fistic Dare, 70 g",Dare,5.79,available,0,5925
Bacanie & Lichide,Bacanie & Lichide,10003209,"Whisky Ballantine's Brasil, Blended, 35%, 0.7l",Ballantine's,65.5,available,0,5926
Bacanie & Lichide,Bacanie & Lichide,10004718,Whisky Ballantine's 1L,Ballantine's,86.9,available,0,5927
Bacanie & Lichide,Bacanie & Lichide,10004717,Whisky Ballantine's Finest 700 ML,Ballantine's,61.9,available,0,5928
Bacanie & Lichide,Bacanie & Lichide,10002723,"Whisky Ballantine's, 0.5l",Ballantine's,53.5,available,0,5929
Bacanie & Lichide,Bacanie & Lichide,10004730,Whisky Chivas Regal 12 ani 0.7L,Chivas Regal,119.9,available,0,5930
Bacanie & Lichide,Bacanie & Lichide,10002699,Whisky Jack Daniel's Gentleman 0.7L,Jack Daniel's,121.9,available,0,5931
Bacanie & Lichide,Bacanie & Lichide,10004861,Whisky Jim Beam White 0.7L,Jim Beam,62.5,available,0,5932
Bacanie & Lichide,Bacanie & Lichide,10004856,Whisky Johnnie Walker Black Label 0.7L,Johnnie Walker,150.9,available,0,5933
Bacanie & Lichide,Bacanie & Lichide,10004818,Whisky Johnnie Walker Red Label 0.7L,Johnnie Walker,75.9,available,0,5934
Bacanie & Lichide,Bacanie & Lichide,10004719,Whisky Teacher's 0.7L,Teacher's,57.5,available,0,5935
Bacanie & Lichide,Bacanie & Lichide,10004826,"Whisky Teachers, 40%, 1L",Teacher's,78.9,available,0,5936
Bacanie & Lichide,Bacanie & Lichide,10003114,Scotch Whisky Label 5 Blended 12YO 40% 0.7L,Label 5,108.9,available,0,5937
Bacanie & Lichide,Bacanie & Lichide,10004805,Scotch Whisky Red Label Blended Johnnie Walker 1l,Red Label,95.5,available,0,5938
Bacanie & Lichide,Bacanie & Lichide,10003210,Jameson Irish Whisky 1L,Jameson,99.9,available,0,5939
Bacanie & Lichide,Bacanie & Lichide,10003212,"Whisky Jack Daniel's Tennessee Honey, 35%, 0.7l",Jack Daniel's,96.5,available,0,5940
Bacanie & Lichide,Bacanie & Lichide,10002997,"Whisky Singleton of Dufftown 12 ani, 0.7l",Singleton,189.9,available,0,5941
Bacanie & Lichide,Bacanie & Lichide,10004888,"Whisky Label 5, Blended, 40%, 0.7 L",Label 5,48.5,available,0,5942
Bacanie & Lichide,Bacanie & Lichide,10004884,"Whisky Jim Beam, Kentucky Straight White 40%, 1l",Jim Beam,82.5,available,0,5943
Bacanie & Lichide,Bacanie & Lichide,10002932,"Whisky Jack Daniel's, 1.5L",Jack Daniel's,199.9,available,0,5944
Bacanie & Lichide,Bacanie & Lichide,10003039,Whisky Jameson Black Barrel Irish 0.7l,Jameson,155.9,available,0,5945
Bacanie & Lichide,Bacanie & Lichide,10003133,"Whisky Johnnie Walker Gold Label, Blended 0.7L",Johnnie Walker,372.9,available,0,5946
Bacanie & Lichide,Bacanie & Lichide,10003134,Whisky Johnnie Walker Double Black Label 0.7L,Johnnie Walker,249.9,available,0,5947
Bacanie & Lichide,Bacanie & Lichide,10003554,"Whisky Johnnie Walker Black Label 12YO, Blended, 1L",Johnnie Walker,235.9,available,0,5948
Bacanie & Lichide,Bacanie & Lichide,10003935,"Whisky Jack Daniel's Honey, 1L",Jack Daniel's,153.9,available,0,5949
Bacanie & Lichide,Bacanie & Lichide,10004731,Whisky Chivas Regal 12 years Blended Scotch 1 L,Chivas Regal,180.9,available,0,5950
Bacanie & Lichide,Bacanie & Lichide,10004732,Whisky Chivas Regal Gold Signature 0.7L,Chivas Regal,383.9,available,0,5951
Bacanie & Lichide,Bacanie & Lichide,10004958,"Whisky, Glenlivet 12 Ani, 0.7L",Glenlivet,203.9,available,0,5952
Bacanie & Lichide,Bacanie & Lichide,10003615,"Vin Alb Henri Bourgeois Petit Clos, Sauvignon Blanc, Sec, 0.75L",Henri Bourgeois,123.9,available,0,6002
Bacanie & Lichide,Bacanie & Lichide,10004929,"Vin alb Mateus Portugal, 0.75L",Mateus,27.9,available,0,6003
Bacanie & Lichide,Bacanie & Lichide,10003226,Vin alb Gewurztraminer La Cave D'Augustin Florent 0.75L,La Cave d'Augustin Florent,31.49,available,0,6005
Bacanie & Lichide,Bacanie & Lichide,10003758,"Vin alb dulce, Muscat, Kourtaki Samos, 0.75L",Samos,58.5,available,0,6008
Bacanie & Lichide,Bacanie & Lichide,10003956,"Vin Alb Vartely Inspiro Muscat, Demisec, 0.75l",Inspiro,29.5,available,0,6009
Bacanie & Lichide,Bacanie & Lichide,10005026,Vin alb Entre Deux Mers La Cave d'Augustin Florent 0.75L,Entre Deux Mers,25.9,available,0,6010
Bacanie & Lichide,Bacanie & Lichide,10003149,Vin alb sec Chablis Cave D'Augustin Florent 0.75L,Chablis,73.9,available,0,6011
Bacanie & Lichide,Bacanie & Lichide,10003148,Vin alb Bordeaux AOP Bordeaux La Cave d'Augustin Florent 0.75L,La Cave d Augustin Florent,19.9,available,0,6012
Bacanie & Lichide,Bacanie & Lichide,10005028,Vin alb sec Bordeaux Les Petites Caves 0.75L,Les Petites Caves,14.9,available,0,6013
Bacanie & Lichide,Bacanie & Lichide,10004460,Vin alb Abbazia di Novacella Pinot Grigio 0.75L,Abbazia di Novacella,114.9,available,0,6014
Bacanie & Lichide,Bacanie & Lichide,10004459,Vin alb Abbazia di Novacella Sauvignon 0.75L,Abbazia di Novacella,116.9,available,0,6015
Bacanie & Lichide,Bacanie & Lichide,10003140,Vodca Stalinskaya Blue 700 ML,Stalinskaya,46.5,available,0,6017
Bacanie & Lichide,Bacanie & Lichide,10003139,Vodca Stalinskaya Silver 0.7L,Stalinskaya,48.5,available,0,6018
Bacanie & Lichide,Bacanie & Lichide,10003937,Vodca 40% 6K Absolut Lime 0.70L,Absolut,76.5,available,0,6019
Bacanie & Lichide,Bacanie & Lichide,10004793,"Vodca Stalinskaya, 40%, 0.7Litri",Stalinskaya,41.9,available,0,6020
Bacanie & Lichide,Bacanie & Lichide,10004794,"Vodca 40% Stalinskaya, 1L",Stalinskaya,52.9,available,0,6021
Bacanie & Lichide,Bacanie & Lichide,10004906,"Vodca Finlandia, 40%, 0.7l",Finlandia,52.5,available,0,6022
Bacanie & Lichide,Bacanie & Lichide,10004337,"Vodka Absolut Watermelon, 0.7L",Absolut,71.9,available,0,6023
Bacanie & Lichide,Bacanie & Lichide,10002737,"Vodca Grey Goose, 0.7L",Grey Goose,158.9,available,0,6024
Bacanie & Lichide,Bacanie & Lichide,10002800,"Vodca Stalinskaya, 0.2L",Stalinskaya,15.9,available,0,6025
Bacanie & Lichide,Bacanie & Lichide,10002801,"Vodca Belvedere, 0.7L",Belvedere,194.9,available,0,6026
Bacanie & Lichide,Bacanie & Lichide,10002933,Vodca Finlandia Blackcurrant 0.7L,Finlandia,64.5,available,0,6027
Bacanie & Lichide,Bacanie & Lichide,10002934,"Vodca, Finlandia, 1.75L",Finlandia,130.9,available,0,6028
Bacanie & Lichide,Bacanie & Lichide,10002949,Vodca Tazovsky 0.7L,Tazovsky,35.99,available,0,6029
Bacanie & Lichide,Bacanie & Lichide,10002962,"Vodca Absolut, 1.75L",Absolut,152.9,available,0,6030
Bacanie & Lichide,Bacanie & Lichide,10002998,Vodca Tazovsky 0.5L,Tazovsky,31.9,available,0,6031
Bacanie & Lichide,Bacanie & Lichide,10003245,Vodca Tazovsky 0.2L,Tazovsky,17.5,available,0,6032
Bacanie & Lichide,Bacanie & Lichide,10003324,"Vodca Wyborowa, 0.7L",Wyborowa,37.99,available,0,6033
Bacanie & Lichide,Bacanie & Lichide,10003663,Vodca Finlandia 0.2L,Finlandia,23.5,available,0,6034
Bacanie & Lichide,Bacanie & Lichide,10004026,Vodca Stalinskaya Music Lime&Mint 0.275L,Stalinskaya,6.99,available,0,6035
Bacanie & Lichide,Bacanie & Lichide,10004723,"Vodca Finlandia, 1L",Finlandia,63.5,available,0,6036
Bacanie & Lichide,Bacanie & Lichide,10004733,"Vodca Absolut, 1L",Absolut,75.99,available,0,6037
Bacanie & Lichide,Bacanie & Lichide,10004795,"Vodca Stalinskaya, 1.75L",Stalinskaya,95.5,available,0,6038
Bacanie & Lichide,Bacanie & Lichide,10004890,Vodca Discovery 0.5L,Discovery,24.5,available,0,6039
Bacanie & Lichide,Bacanie & Lichide,10004228,"Vodca Discovery, 0.2 L",Dicovery,11.9,available,0,6040
Bacanie & Lichide,Bacanie & Lichide,10003466,"Bautura spirtoasa Polar PET, 0.5L",Polar,19.5,available,0,6041
Bacanie & Lichide,Bacanie & Lichide,10003409,Vodca Voronskaya 1 L,Voronskaya,59.9,available,0,6042
Bacanie & Lichide,Bacanie & Lichide,10002845,Vodka Kuznetzoff 40% alcool 1L,Kuznetzoff,43.5,available,0,6043
Bacanie & Lichide,Bacanie & Lichide,10002848,"Vodka Kuznetzoff, 0.5 l",Kuznetzoff,24.9,available,0,6044
Bacanie & Lichide,Bacanie & Lichide,10004352,"Vodca Wyborowa, 37.5%, 0.2L",Wyborowa,14.5,available,0,6045
Bacanie & Lichide,Bacanie & Lichide,10003747,"Vodka Absolut 40% alc., 200ml",Absolut,26.5,available,0,6046
Bacanie & Lichide,Bacanie & Lichide,10004573,"Vodca Ostoya, 40% alc., 0.7L",Ostoya,149.99,available,0,6047
Bacanie & Lichide,Bacanie & Lichide,10004660,"Vodca Zubrowka Biala, 37.5%, 0.7l",Zubrowka,40.9,available,0,6048
Bacanie & Lichide,Bacanie & Lichide,10004661,"Vodca Zubrowka Bison Grass, 37.5%, 0.7l",Zubrowka,39.9,available,0,6049
Bacanie & Lichide,Bacanie & Lichide,10004662,"Vodca Zubrowka Biala, 37.5%, 0.2l",Zubrowka,11.9,available,0,6050
Bacanie & Lichide,Bacanie & Lichide,10003845,"Vin rose spumant, Riunite Lambrusco Butterfly, 0.75L",Riunite,38.9,available,0,6054
Bacanie & Lichide,Bacanie & Lichide,10003790,"Vin alb spumant, Cuartz Plavaie si Feteasca alba, brut, 0.75L",Crama Girboiu,27.9,available,0,6055
Bacanie & Lichide,Bacanie & Lichide,10003791,"Vin rose spumant, Cuartz Pinot Noir, brut, 0.75L",Crama Girboiu,27.9,available,0,6056
Bacanie & Lichide,Bacanie & Lichide,10003666,"Vin alb spumant, Domeniile Urlati Zzpelin, 0.75L",Domeniile Urlati,33.5,available,0,6057
Bacanie & Lichide,Bacanie & Lichide,10003667,"Vin rose, Domeniile Urlati Zzpelin,0.75L",Domeniile Urlati,33.5,available,0,6058
Bacanie & Lichide,Bacanie & Lichide,10004989,"Vin alb spumant, Gran Cinzano, dulce, 0.75L",Cinzano,38.5,available,0,6059
Bacanie & Lichide,Bacanie & Lichide,10003907,"Vin spumant alb, sec, Silvania Premium, 0.75L",Podgoria Silvania,35.9,available,0,6062
Bacanie & Lichide,Bacanie & Lichide,10003492,"Vin alb spumant, Cremant de Loire Reflets de France, 0.75L",Reflets de France,39.5,available,0,6063
Bacanie & Lichide,Bacanie & Lichide,10004173,"Frizzante Maschio Chardonnay, sec 0.75L",Maschio,22.5,available,0,6065
Bacanie & Lichide,Bacanie & Lichide,10003502,Vin spumant Casa Panciu Feteasca Regala & Muscat Ottonel Alb Demisec 0.75l,Casa Panciu,22.5,available,0,6069
Bacanie & Lichide,Bacanie & Lichide,10003185,Frizzante rose demisec Casa Panciu 750 ml,Casa Panciu,20.5,available,0,6070
Bacanie & Lichide,Bacanie & Lichide,10004180,"Vin spumant Rose Alira Flamma Charme, Sec, 0.75l",Alira,30.5,available,0,6071
Bacanie & Lichide,Bacanie & Lichide,10003046,"Vin spumant Alb Cricova Traminer, Demisec, 0.75l",Cricova,35.5,available,0,6072
Bacanie & Lichide,Bacanie & Lichide,10003254,"Vin spumant Alb Cricova Lacrima Dulce, Demisec 0.75l",Cricova,32.5,available,0,6073
Bacanie & Lichide,Bacanie & Lichide,10003041,"Vin spumant Alb Domeniile Panciu Brut, 0.75L",Casa Panciu,53.5,available,0,6074
Bacanie & Lichide,Bacanie & Lichide,10004264,"Vin spumant Alb Panciu Riserva, Brut 0.75L",Casa Panciu,32.5,available,0,6076
Bacanie & Lichide,Bacanie & Lichide,10002667,"Vin spumant Cinzano Rose Edition, 0.75l",Cinzano,44.5,available,0,6077
Bacanie & Lichide,Bacanie & Lichide,10003253,"Vin spumant Alb Cricova Crisecco Brut, 0.75l",Cricova,31.9,available,0,6078
Bacanie & Lichide,Bacanie & Lichide,10005018,Sampanie Laurent-Perrier  La Cuvee Brut 0.75L,Laurent-Perrier,299.9,available,0,6079
Bacanie & Lichide,Bacanie & Lichide,10002982,Mini Sampanie Moet & Chandon Imperial Brut 0.2L,Moet & Chandon,101.9,available,0,6080
Bacanie & Lichide,Bacanie & Lichide,10002764,"Vin Spumant Alb Zarea Crystal Collection, Demisec, 1.5L",Zarea,47.5,available,0,6081
Bacanie & Lichide,Bacanie & Lichide,10002872,"Vin spumant Alb Rose Mary, Demisec, 0.75L",Rose Mary,27.5,available,0,6082
Bacanie & Lichide,Bacanie & Lichide,10003037,"Vin Spumant Rose Zarea Crystal Collection, Demisec, 0.75l",Zarea,20.5,available,0,6083
Bacanie & Lichide,Bacanie & Lichide,10003379,Vin Spumant Zarea cu aroma de afine 0.75L,Zarea,19.9,available,0,6084
Bacanie & Lichide,Bacanie & Lichide,10003446,Prosecco alb Zarea extra sec  0.2l,Zarea,18.5,available,0,6085
Bacanie & Lichide,Bacanie & Lichide,10002832,Spumant fara alcool Princess 0.75L,Princess,20.5,available,0,6086
Bacanie & Lichide,Bacanie & Lichide,10002905,Vin Spumant Banfi Rosa Regale Brachetto d'Aqui 0.75L,,108.9,available,0,6087
Bacanie & Lichide,Bacanie & Lichide,10003988,Vin spumant Zarea Fruits Collection cu aroma de zmeura 0.75L,Zarea,20.9,available,0,6088
Bacanie & Lichide,Bacanie & Lichide,10004043,Vin spumant Prosecco Riunite Rose Millesimato Extra Dry 0.75l,Riunite,37.9,available,0,6089
Bacanie & Lichide,Bacanie & Lichide,10004119,"Spumant Cocktail to Go Zarea Hugo, 0.75L",Zarea,27.5,available,0,6090
Bacanie & Lichide,Bacanie & Lichide,10004181,Spumant Zarea Free 0.0% 0.75L,Zarea,33.9,available,0,6091
Bacanie & Lichide,Bacanie & Lichide,10004269,Vin spumant Zarea Cocktail To Go Bellini 0.75L,Zarea,34.5,available,0,6092
Bacanie & Lichide,Bacanie & Lichide,10004272,Vin spumant rose Zarea Cocktail To Go Hugo 0.75L,Zarea,25.5,available,0,6094
Bacanie & Lichide,Bacanie & Lichide,10004854,Spumant fara alcool Robby Bubble cu cirese 0.75 l,Robby Bubble,20.9,available,0,6095
Bacanie & Lichide,Bacanie & Lichide,10003958,Vin Spumant Cricova Tramonto Traminer Rose Demisec 0.75L,Tramonto,33.9,available,0,6096
Bacanie & Lichide,Bacanie & Lichide,10004449,Energizant Hell Watermelon 0.25L,Hell,3.49,available,0,6145
Bacanie & Lichide,Bacanie & Lichide,10003105,Bautura energizanta Tiger Classic 0.25L,Tiger,2.35,available,0,6146
Bacanie & Lichide,Bacanie & Lichide,10004506,Bautura energizanta Hell Black Cherry 250ml,Hell,3.99,available,0,6147
Bacanie & Lichide,Bacanie & Lichide,10002720,Bautura energizanta Rienergy 0.5 L,Rienergy,4.59,available,0,6148
Bacanie & Lichide,Bacanie & Lichide,10003443,Bautura racoritoare necarbonatata Pfanner cu extract de ceai si aroma de lamaie si lime 0.33 L,Pfanner,4.59,available,0,6149
Bacanie & Lichide,Bacanie & Lichide,10002790,Bautura racoritoare necarbogazoasa Pfanner Ice Tea cu piersica 0.5L,Pfanner,5.39,available,0,6150
Bacanie & Lichide,Bacanie & Lichide,10002789,Bautura racoritoare necarbogazoasa Pfanner Ice Tea cu lamaie 0.5L,Pfanner,5.39,available,0,6151
Bacanie & Lichide,Bacanie & Lichide,10005006,Bautura racoritoare necarbogazoasa Lipton Green Ice Tea 0.5L,Lipton,5.39,available,0,6152
Bacanie & Lichide,Bacanie & Lichide,10004973,Bautura racoritoare necarbogazoasa Lipton Ice Tea cu piersica 0.5L,Lipton,5.39,available,0,6153
Bacanie & Lichide,Bacanie & Lichide,10004972,Bautura racoritoare necarbogazoasa Lipton Ice Tea cu lamaie 0.5L,Lipton,5.39,available,0,6154
Bacanie & Lichide,Bacanie & Lichide,10004780,Bautura racoritoare Ice tea Pfanner cu aroma de piersici 0.33 l,Pfanner,4.59,available,0,6155
